Features,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,Litter,peat,peat_litter,ms_level,BNC,Bog_T0,III_Bog_N1,III_Bog_N2,II_Bog_N1,II_Bog_N2,I_Bog_N1,I_Bog_N2
FT489,995.561944204855,995.561944204855,995.561944204855,3120.51423192532,3120.51423192532,3120.51423192532,1,1,0,0,1,5494882.01044927,10813.5655317572,176462.471466348,43158.5182059424,9274.08837777953,35403.0846409258,14861.7652858325,52470.7533392808
FT490,996.565448946083,996.565448946083,996.565448946083,3120.51423192532,3120.51423192532,3120.51423192532,1,1,0,0,1,2861924.88348332,2240.32475857821,97891.2037795187,15984.1409567261,0,13341.6470287068,12559.0021982829,26232.3707095337
FT491,997.57737894827,997.57718174833,997.57757614821,3136.76923192532,3109.78423192532,3163.75423192532,2,1,0,0,1,9236597.56492205,0,14459.4441040847,0,0,2540.86260882306,0,6071.65590915997
FT492,997.700242779565,997.700242779565,997.700242779565,2988.23297142348,2988.23297142348,2988.23297142348,1,1,0,0,1,2283824.01622071,0,0,0,0,0,0,0
FT493,998.580554445766,998.580554445766,998.580554445766,3109.78423192532,3109.78423192532,3109.78423192532,1,1,0,0,1,5266479.40622406,36470.220405097,515700.385049537,98803.832665257,20164.7905881179,104703.773437463,42952.9030928406,102919.693970835
FT494,998.703550275749,998.703550275749,998.703550275749,2988.23297142348,2988.23297142348,2988.23297142348,1,1,0,0,1,1317075.61473215,0,0,0,0,0,0,2020.71794661054
FT495,1009.59813263384,1009.59813263384,1009.59813263384,3034.44205698591,3034.44205698591,3034.44205698591,1,1,0,0,1,2991090.91165644,4071.34634624916,220603.06493302,44400.9808547781,986.850621138815,45143.2069773565,39455.52266864,65700.7136056958
FT496,1011.20951911958,1011.20951911958,1011.20951911958,1587.20763168771,1587.20763168771,1587.20763168771,1,1,0,0,1,9747149.48899097,946.229072250769,0,6686.70965073255,0,9221.23297257876,0,0
FT497,1012.2124507957,1012.2124507957,1012.2124507957,1587.20763168771,1587.20763168771,1587.20763168771,1,1,0,0,1,4224871.05261436,6902.63633773653,0,7465.99627751595,1076.69197135796,0,0,11039.7901839804
FT498,1013.57241395348,1013.57241395348,1013.57241395348,3073.52936775585,3073.52936775585,3073.52936775585,1,1,0,0,1,2974853.43278903,0,2494.77546772572,1492.88901809727,0,0,0,0
FT499,1014.57585188091,1014.57585188091,1014.57585188091,3072.45620674963,3072.45620674963,3072.45620674963,1,1,0,0,1,1672831.45128123,1204.94036238498,2428.22882284332,0,0,0,0,0
FT500,1017.3187930372,1017.31860767826,1017.31905684159,380.719151002957,379.774884116587,381.89881856466,6,0,0,6,1,264568.86561603,421361.106636484,6426899.39442477,9765923.74100211,17004345.8274986,8089373.35594871,15396413.0764059,20611329.4380924
FT501,1017.72887935829,1017.72887935829,1017.72887935829,3086.3243780904,3086.3243780904,3086.3243780904,1,1,0,0,1,6917580.62491328,1625.1262210535,69583.9716344262,13201.552873435,3869.24270693742,10091.5957760007,9622.66902763107,24491.8265949658
FT502,1018.32223995598,1018.32193647156,1018.32306688429,380.748214413499,379.428018784105,381.561035145441,5,0,0,5,1,121172.261582991,165910.598883682,2367709.96306518,4047514.59040543,6890472.5000586,3054783.898628,6674775.81849524,8040281.28464732
FT503,1019.29761502466,1019.29704420681,1019.2981858425,141.494898568019,140.147333333333,142.842463802704,2,1,0,1,1,7853564.41343471,235950.875610107,113965.810573331,170731.016080917,93541.1618648222,2830822.82361443,206782.445188943,158545.723240269
FT504,1020.30046520173,1020.30046520173,1020.30046520173,142.842463802704,142.842463802704,142.842463802704,1,1,0,0,1,2921411.15455078,115336.9414129,10670.763317243,81882.3376157304,17525.7835893033,885331.45436245,109207.951373047,48008.6629331838
FT505,1025.30019449516,1025.29927487116,1025.30035391617,155.853420710826,154.779384596153,156.347671681294,4,1,0,3,1,16719162.458155,1661081.13245312,3360924.64905304,1835248.30766737,443558.257255331,7897206.46050684,1507320.43510158,608693.974396577
FT506,1026.30319589078,1026.30273257277,1026.30365920879,156.010485840647,155.6733,156.347671681294,2,1,0,1,1,6777337.41051758,507035.73829504,1201684.91919751,656016.99403822,131540.378476036,2973213.84438281,550389.103894337,206492.67906462
FT507,1027.29709993753,1027.29654669049,1027.29765318458,156.98311058386,155.6733,158.29292116772,2,1,0,1,1,5234807.76204394,371551.447999252,866787.232843019,528109.15576338,129552.478649796,1948958.07873745,436132.609363057,163895.966723277
FT508,1028.29981630864,1028.29981630864,1028.29981630864,155.6733,155.6733,155.6733,1,1,0,0,1,2017604.09498307,98275.0999909177,273566.764211432,111872.310734934,14296.5972570626,498569.369351145,96769.2729042617,20335.8033182136
FT509,1035.32906418123,1035.32816799277,1035.32913202527,155.853420710826,155.450155495483,156.347671681294,4,1,1,2,1,20742064.5813164,7912970.26574451,6092012.59143515,4148969.57746978,1115241.6406552,23750135.991225,3360971.16046894,1211948.77633567
FT510,1036.33255871633,1036.33155845628,1036.33267640795,155.853420710826,155.450155495483,156.347671681294,4,1,1,2,1,8489728.85955729,3105941.51548437,2147774.14486788,1540967.66645883,410542.512218521,9333082.95255001,1307791.56851303,478503.88280816
FT511,1039.23970915803,1039.23970915803,1039.23970915803,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,129675742.865011,561569.407095022,519059.419112553,727568.873490175,37011.5927764356,823562.462617626,0,0
FT512,1039.74210845562,1039.74210845562,1039.74210845562,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,2533974.39703394,0,0,0,0,0,0,0
FT513,1040.24312299006,1040.24312299006,1040.24312299006,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,70980898.4330079,288004.40751789,235677.443955123,319755.356265489,35753.8157491402,409011.105189722,8305.26023973264,0
FT514,1041.24590401768,1041.24590401768,1041.24590401768,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,16245438.8078093,30626.6564965628,22607.1138449625,65993.0624543688,0,25386.6641225627,0,0
FT515,1042.24930175241,1042.24930175241,1042.24930175241,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,2270824.88752293,7254.04491039885,0,0,0,9710.49497445213,7185.98385944909,0
FT516,1043.74327162758,1043.74327162758,1043.74327162758,3099.88902447775,3099.88902447775,3099.88902447775,1,1,0,0,1,4964645.4250781,0,23451.0790326871,0,0,1484.91761799353,0,2520.77533698091
FT517,1044.74662529275,1044.74662529275,1044.74662529275,3099.88902447775,3099.88902447775,3099.88902447775,1,1,0,0,1,3517107.12234585,0,15782.2552295566,4729.26011612471,0,0,0,2144.99722877988
FT518,1049.57042009989,1049.57042009989,1049.57042009989,3348.90423192532,3348.90423192532,3348.90423192532,1,1,0,0,1,12717816.5754241,28891.804571875,544521.97758113,124546.703799955,41049.2120502179,121935.418783804,66605.0357294171,126397.342262891
FT519,1050.57383268098,1050.57383268098,1050.57383268098,3348.90423192532,3348.90423192532,3348.90423192532,1,1,0,0,1,6491018.17754302,12632.8675863648,289047.504373782,66615.0879644781,17737.9006668092,74029.0969903571,32890.6781890872,75247.6609179694
FT520,1059.36564670047,1059.36564670047,1059.36564670047,1156.53529898889,1156.53529898889,1156.53529898889,1,1,0,0,1,3570719.65332031,0,0,0,8531.87143695896,0,7256.56128356798,21297.6072970132
FT521,1061.22272400892,1061.22272400892,1061.22272400892,1205.61221508879,1205.61221508879,1205.61221508879,1,1,0,0,1,2186527.31347088,18643.3222211521,10197.6715508185,0,0,16706.6576477733,0,0
FT522,1073.3814707948,1073.3814707948,1073.3814707948,1390.37655405686,1390.37655405686,1390.37655405686,1,1,0,0,1,5516032.83291666,0,0,0,9309.59507206319,0,0,73102.327870245
FT523,1074.38503101089,1074.38503101089,1074.38503101089,1393.37215205202,1393.37215205202,1393.37215205202,1,1,0,0,1,2054077.03598012,5237.80327263397,0,0,0,0,0,8712.67140474394
FT524,1087.29854873483,1087.29505530816,1087.30108418352,155.853420710826,155.450155495483,156.347671681294,4,1,1,2,1,17783128.367473,1782878.14674448,2310427.40349159,0,30784.4978623267,9565465.40318081,0,15913.034895264
FT525,1088.30364882379,1088.30311418425,1088.30418346333,156.010485840647,155.6733,156.347671681294,2,1,0,1,1,5730652.2264209,445519.130422125,771803.467323043,491611.672130017,94951.7432860597,2837117.2080375,379808.203900573,120002.218087149
FT526,1101.37690913752,1101.37690913752,1101.37690913752,1411.33044632141,1411.33044632141,1411.33044632141,1,1,0,0,1,34155327.4380217,10754.7365481898,0,0,0,0,26297.3168910817,420921.671113701
FT527,1102.37956119649,1102.37956119649,1102.37956119649,1411.33044632141,1411.33044632141,1411.33044632141,1,1,0,0,1,15401722.7926562,0,0,0,0,5978.39457423506,7650.59501227473,109847.617136979
FT528,1107.35018778786,1107.34972940043,1107.35064617528,155.146062170563,154.618824341126,155.6733,2,1,0,1,1,2906411.7183571,678481.484127369,308025.453222042,255263.887137272,159438.320869347,2311889.69189322,333484.534074903,190366.285665479
FT529,1120.41780929921,1120.41780929921,1120.41780929921,155.6733,155.6733,155.6733,1,1,0,0,1,2388393.95956682,432770.745700122,392378.361100994,173474.811931215,33056.4111755944,775713.258034395,135690.988343971,38176.7009549774
FT530,1151.37686747676,1151.37686747676,1151.37686747676,150.472165160038,150.472165160038,150.472165160038,1,1,0,0,1,1791377.07551604,312636.482680325,274421.62938412,332362.78391056,152561.05099499,1050234.77027729,847185.16811214,449731.498011704
FT531,1179.37239324333,1179.3723541549,1179.37244501474,546.492481786506,545.382704402183,548.866778124053,3,0,0,3,1,14086.2468067996,87255.2359206204,1157434.98753436,2115947.54591404,3905350.04245313,1486232.90634793,4910750.73951883,7136413.29769508
FT532,1180.37577285152,1180.37569547084,1180.37585200649,546.492481786506,544.380973082762,548.866778124053,3,0,0,3,1,2254.59982702063,26868.9744905455,471052.011049418,825029.568561352,1191422.68366667,654827.098948724,2254440.88411167,3167958.63877217
